municipio,produto,ano,vl_invest,area_invest,qtd_operacoes
Aldeias Altas,"ADUBAÇÃO ORGÂNICA/MINERAL, CALAGEM, SUBSTRATOS INERTES(PEDRA, AREIA, VERMICULITA, SILTE, ARGILA ETC)",2024,3500.0,0.0,2
Aldeias Altas,AERADOR,2025,3000.0,0.0,1
Aldeias Altas,AGROARTESANATO,2017,4000.0,0.0,1
Aldeias Altas,AGROARTESANATO,2021,6000.0,0.0,1
Aldeias Altas,AGROARTESANATO,2022,6000.0,0.0,1
Aldeias Altas,AGROARTESANATO,2023,12000.0,0.0,3
Aldeias Altas,AGROINDÚSTRIA,2016,12000.0,0.0,1
Aldeias Altas,AGROINDÚSTRIA,2017,54000.0,0.0,6
Aldeias Altas,AGROINDÚSTRIA,2018,5000.0,0.0,1
Aldeias Altas,AGROINDÚSTRIA,2021,22500.0,0.0,2
Aldeias Altas,AGROINDÚSTRIA,2022,47000.0,0.0,4
Aldeias Altas,AGROINDÚSTRIA,2023,140500.0,0.0,8
Aldeias Altas,AGROINDÚSTRIA,2024,226690.0,5.08,12
Aldeias Altas,AGROINDÚSTRIA,2025,140500.0,0.0,8
Aldeias Altas,"AQUISIÇÃO DE AQUECEDORES, GERADORES, INCINERADORES, COMPRESSORES, VENTILADORES E APAR. DE AR CONDIC.",2023,2500.0,0.0,1
Aldeias Altas,"AQUISIÇÃO DE AQUECEDORES, GERADORES, INCINERADORES, COMPRESSORES, VENTILADORES E APAR. DE AR CONDIC.",2025,2500.0,0.0,1
Aldeias Altas,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2023,55200.0,0.0,13
Aldeias Altas,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2024,82150.0,0.0,22
Aldeias Altas,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2025,51500.0,0.0,14
Aldeias Altas,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2023,24500.0,0.0,5
Aldeias Altas,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2024,21500.0,0.0,6
Aldeias Altas,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2025,42500.0,0.0,7
Aldeias Altas,AQUISIÇÃO DE EQUIPAMENTOS PARA MANUTENÇÃO DE VEÍCULOS,2023,7800.0,0.0,1
Aldeias Altas,AQUISIÇÃO DE EQUIPAMENTOS PARA MANUTENÇÃO DE VEÍCULOS,2024,12000.0,0.0,1
Aldeias Altas,"AQUISIÇÃO DE EQUIPAMENTOS PARA MOLDAGEM, TORNOS, MOINHOS E PRENSA",2023,12200.0,0.0,3
Aldeias Altas,"AQUISIÇÃO DE EQUIPAMENTOS PARA MOLDAGEM, TORNOS, MOINHOS E PRENSA",2024,5000.0,0.0,2
Aldeias Altas,AQUISIÇÃO DE FERRAMENTA PORTÁTIL MANUAL PARA TRATOS CULTURAIS,2023,2000.0,0.0,1
Aldeias Altas,AQUISIÇÃO DE FERRAMENTA PORTÁTIL MANUAL PARA TRATOS CULTURAIS,2024,7200.0,5.08,2
Aldeias Altas,AQUISIÇÃO DE FERRAMENTA PORTÁTIL MANUAL PARA TRATOS CULTURAIS,2025,1000.0,0.0,1
Aldeias Altas,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2024,11450.0,0.0,4
Aldeias Altas,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2025,147950.0,0.0,11
Aldeias Altas,AQUISIÇÃO DE MAQUINA(S)/EQUIPAMENTO(S) PARA EXTRAÇÃO/FABRICAÇÃO (INCLUINDO GUINCHOS E GUINDASTES),2023,37500.0,0.0,6
Aldeias Altas,AQUISIÇÃO DE MATERIAL DE ESTOCAGEM/TRANSPORTE/SACARIA/CAIXAS,2023,4100.0,0.0,2
Aldeias Altas,AQUISIÇÃO DE MOTORES E ELEVADORES,2024,2000.0,0.0,1
Aldeias Altas,AQUISIÇÃO DE MOTORES E ELEVADORES,2025,4000.0,0.0,2
Aldeias Altas,AQUISIÇÃO DE SISTEMAS PARA RASTREABILIDADE DE BOVINOS E BUBALINOS,2022,6000.0,0.0,1
Aldeias Altas,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2024,11900.0,0.0,5
Aldeias Altas,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2025,156750.0,0.0,10
Aldeias Altas,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2013,12550.0,0.0,2
Aldeias Altas,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2016,2600.0,0.0,1
Aldeias Altas,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2017,279000.0,0.0,9
Aldeias Altas,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2018,296750.0,0.0,12
Aldeias Altas,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2019,884800.0,0.0,13
Aldeias Altas,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2020,381300.0,0.0,17
Aldeias Altas,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2021,436400.0,0.0,12
Aldeias Altas,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2022,457800.0,0.0,16
Aldeias Altas,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2023,88000.0,0.0,5
Aldeias Altas,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2024,185551.96,86.92,3
Aldeias Altas,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2025,67500.0,0.0,6
Aldeias Altas,AVICULTURA,2013,24390.0,0.0,2
Aldeias Altas,AVICULTURA,2019,5000.0,0.0,1
Aldeias Altas,AVICULTURA,2020,15000.0,0.0,2
Aldeias Altas,AVICULTURA,2021,30200.0,0.0,2
Aldeias Altas,AVICULTURA,2022,300000.0,0.0,5
Aldeias Altas,AVICULTURA,2024,2400.0,0.0,1
Aldeias Altas,BOVINOS,2013,653256.15,0.0,11
Aldeias Altas,BOVINOS,2014,432000.0,0.0,2
Aldeias Altas,BOVINOS,2015,58600.0,0.0,3
Aldeias Altas,BOVINOS,2016,19200.0,0.0,2
Aldeias Altas,BOVINOS,2017,30000.0,0.0,1
Aldeias Altas,BOVINOS,2018,24000.0,0.0,1
Aldeias Altas,BOVINOS,2019,412000.0,0.0,1
Aldeias Altas,BOVINOS,2021,64000.0,76.26,3
Aldeias Altas,BOVINOS,2022,241500.0,301.15,9
Aldeias Altas,BOVINOS,2023,208700.0,127.27,3
Aldeias Altas,BOVINOS,2024,4049778.0,934.5,3
Aldeias Altas,CANA-DE-AÇUCAR,2022,10000000.0,888.91,1
Aldeias Altas,CANA-DE-AÇUCAR,2023,14898566.5,1315.41,1
Aldeias Altas,CAPRINOS,2013,7431.15,0.0,2
Aldeias Altas,CAPRINOS,2017,4000.0,0.0,1
Aldeias Altas,CAPRINOS,2018,4500.0,0.0,1
Aldeias Altas,CAPRINOS,2019,7500.0,0.0,2
Aldeias Altas,CAPRINOS,2020,5000.0,0.0,1
Aldeias Altas,CAPRINOS,2021,7000.0,0.0,2
Aldeias Altas,"CARRETAS, CARROÇAS E VAGÕES DE CARGA, FORRAGEIROS E DEMAIS",2024,500.0,0.0,1
Aldeias Altas,"CARRETAS, CARROÇAS E VAGÕES DE CARGA, FORRAGEIROS E DEMAIS",2025,9500.0,0.0,9
Aldeias Altas,"CERCAS, ARAMADOS, TELHAS, TELAS PARA SOMBREAMENTO E COBERTURAS DE SOLO",2017,2000.0,1.0,1
Aldeias Altas,COCO,2023,24400.0,11.5,3
Aldeias Altas,COCO,2024,38384.0,18.990000000000002,9
Aldeias Altas,"COLHEITADEIRAS, COLHEDEIRAS E ARRANCADEIRAS",2013,8540.0,0.0,1
Aldeias Altas,"COLHEITADEIRAS, COLHEDEIRAS E ARRANCADEIRAS",2024,4000.0,0.0,1
Aldeias Altas,"COLHEITADEIRAS, COLHEDEIRAS E ARRANCADEIRAS",2025,77500.0,0.0,11
Aldeias Altas,"CONSTRUÇÃO/RECUPERAÇÃO BARRAGEM/TANQUE, SISTEMAS CAPTAÇÃO DE ÁGUA",2023,3000.0,0.0,2
Aldeias Altas,"CONSTRUÇÃO/RECUPERAÇÃO BARRAGEM/TANQUE, SISTEMAS CAPTAÇÃO DE ÁGUA",2024,27710.0,0.0,7
Aldeias Altas,"CONSTRUÇÃO/RECUPERAÇÃO BARRAGEM/TANQUE, SISTEMAS CAPTAÇÃO DE ÁGUA",2025,109700.0,0.0,12
Aldeias Altas,CORREÇÃO INTENSIVA DO SOLO,2019,1477782.8,506.09,1
Aldeias Altas,CORREÇÃO INTENSIVA DO SOLO,2020,1869100.5,1007.25,1
Aldeias Altas,CORREÇÃO INTENSIVA DO SOLO,2021,32786343.22,6906.04,2
Aldeias Altas,CORREÇÃO INTENSIVA DO SOLO,2022,4179777.2,1066.63,2
Aldeias Altas,CORREÇÃO INTENSIVA DO SOLO,2023,999872.0,459.5,1
Aldeias Altas,CORREÇÃO INTENSIVA DO SOLO,2025,2997229.71,824.69,2
Aldeias Altas,DEPÓSITO E INSTALAÇÕES CONGÊNERES,2013,9450.0,0.0,2
Aldeias Altas,DEPÓSITO E INSTALAÇÕES CONGÊNERES,2018,37750.0,0.0,3
Aldeias Altas,DEPÓSITO E INSTALAÇÕES CONGÊNERES,2019,295700.0,0.0,4
Aldeias Altas,DEPÓSITO E INSTALAÇÕES CONGÊNERES,2020,331700.0,0.0,2
Aldeias Altas,EQUINOS,2013,9600.0,0.0,3
Aldeias Altas,EQUIPAMENTOS E UTENSILIOS PARA AGRICULTURA DE PRECISÃO,2021,3900.0,0.0,1
Aldeias Altas,EQUIPAMENTOS E UTENSILIOS PARA AGRICULTURA DE PRECISÃO,2022,34000.0,0.0,5
Aldeias Altas,EQUIPAMENTOS E UTENSILIOS PARA AGRICULTURA DE PRECISÃO,2023,41500.0,0.0,3
Aldeias Altas,EQUIPAMENTOS E UTENSILIOS PARA AGRICULTURA DE PRECISÃO,2024,17806.77,5.08,3
Aldeias Altas,ESCOLAS RURAIS,2021,685.0,0.0,1
Aldeias Altas,ESCOLAS RURAIS,2022,7202.0,0.0,2
Aldeias Altas,ESCOLAS RURAIS,2023,4480.0,0.0,1
Aldeias Altas,"ESTUFAS/VIVEIROS (ILUMIN. ARTIFICIAL, MUDAS, SEMENTES, SACOS, TALAGARÇAS, BANDEJAS, VASOS)",2024,3000.0,0.0,1
Aldeias Altas,GRANJAS AVÍCOLAS,2013,3990.0,0.0,1
Aldeias Altas,GRANJAS AVÍCOLAS,2016,338400.0,0.0,5
Aldeias Altas,GRANJAS AVÍCOLAS,2017,662800.0,0.0,12
Aldeias Altas,GRANJAS AVÍCOLAS,2018,565000.0,0.0,11
Aldeias Altas,GRANJAS AVÍCOLAS,2019,30000.0,0.0,4
Aldeias Altas,GRANJAS AVÍCOLAS,2023,14000.0,0.0,3
Aldeias Altas,GRANJAS AVÍCOLAS,2024,6500.0,0.0,2
Aldeias Altas,GRANJAS AVÍCOLAS,2025,1500.0,0.0,1
Aldeias Altas,GRANJAS DE SUÍNOS,2020,20000.0,0.0,1
Aldeias Altas,GRANJAS DE SUÍNOS,2023,12500.0,0.0,2
Aldeias Altas,GRANJAS DE SUÍNOS,2024,4000.0,0.0,1
Aldeias Altas,HORTALIÇA ORA-PRO-NÓBIS,2020,20000.0,14.0,2
Aldeias Altas,"IMPLANTAÇÃO DE TECNOLOGIAS DE ENERGIA RENOVÁVEL, AMBIENTAL E PEQUENAS APLICAÇÕES HIDROENERGÉTICAS",2023,2500.0,0.0,2
Aldeias Altas,"IMPLANTAÇÃO DE TECNOLOGIAS DE ENERGIA RENOVÁVEL, AMBIENTAL E PEQUENAS APLICAÇÕES HIDROENERGÉTICAS",2024,2150.0,0.0,3
Aldeias Altas,"IMPLANTAÇÃO DE TECNOLOGIAS DE ENERGIA RENOVÁVEL, AMBIENTAL E PEQUENAS APLICAÇÕES HIDROENERGÉTICAS",2025,2000.0,0.0,3
Aldeias Altas,INSTALAÇÃO/MONTAGEM/TRANSPORTE DE EQUIPAMENTO(S),2023,5500.0,0.0,1
Aldeias Altas,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2020,840000.0,0.0,7
Aldeias Altas,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2021,1436800.0,0.0,12
Aldeias Altas,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2022,1163000.0,0.0,14
Aldeias Altas,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2023,994630.0,0.0,12
Aldeias Altas,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2024,1039439.0,0.0,12
Aldeias Altas,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2025,868350.0,2.0,14
Aldeias Altas,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2014,43410.0,0.0,1
Aldeias Altas,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2016,2600.0,0.0,2
Aldeias Altas,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2021,25100.0,0.0,3
Aldeias Altas,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2023,14000.0,0.0,2
Aldeias Altas,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2024,4000.0,0.0,1
Aldeias Altas,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2025,2500.0,0.0,1
Aldeias Altas,IRRIGAÇÃO,2013,16200.0,0.0,2
Aldeias Altas,IRRIGAÇÃO,2017,4000.0,0.0,1
Aldeias Altas,IRRIGAÇÃO,2023,47800.0,0.0,9
Aldeias Altas,IRRIGAÇÃO,2024,188300.0,6.02,15
Aldeias Altas,IRRIGAÇÃO,2025,3545500.0,221.57,12
Aldeias Altas,"IRRIGAÇÃO/LIXIVIAÇÃO (GOTEJADOR, ASPERSOR, NEBULIZADOR, EXAUSTOR, VENTILADOR, MANGUEIRAS, CANAIS ET)",2025,37500.0,0.0,5
Aldeias Altas,"LAGO ARTIFICIAL, TANQUE, BARREIROS, CANAIS, RESERV.ÁGUA POTAVEL",2023,10000.0,0.0,1
Aldeias Altas,LAVADOR,2024,1500.0,0.0,1
Aldeias Altas,"MANDIOCA (AIPIM, MACAXEIRA)",2013,9750.0,0.0,1
Aldeias Altas,MATERIAIS INDUSTRIALIZADOS,2023,18000.0,0.0,3
Aldeias Altas,MATERIAIS INDUSTRIALIZADOS,2024,316400.0,0.0,22
Aldeias Altas,MOTOBOMBA,2023,4500.0,0.0,3
Aldeias Altas,MOTOBOMBA,2024,1000.0,0.0,1
Aldeias Altas,MÁQUINAS E IMPLEMENTOS,2013,1311.02,0.0,1
Aldeias Altas,MÁQUINAS E IMPLEMENTOS,2019,67000.0,0.0,2
Aldeias Altas,MÁQUINAS E IMPLEMENTOS,2022,2250000.0,0.0,2
Aldeias Altas,MÁQUINAS E IMPLEMENTOS,2023,700000.0,0.0,1
Aldeias Altas,MÁQUINAS E IMPLEMENTOS,2024,3896158.3200000003,0.0,9
Aldeias Altas,MÁQUINAS E IMPLEMENTOS,2025,1713722.35,0.0,15
Aldeias Altas,"MÁQUINAS, APARELHOS E INSTRUMENTOS PARA PROCESSAMENTO E BENEFICIAMENTO  DE  PRODUTOS",2023,93500.0,0.0,10
Aldeias Altas,"MÁQUINAS, APARELHOS E INSTRUMENTOS PARA PROCESSAMENTO E BENEFICIAMENTO  DE  PRODUTOS",2024,138100.0,0.0,22
Aldeias Altas,"MÁQUINAS, APARELHOS E INSTRUMENTOS PARA PROCESSAMENTO E BENEFICIAMENTO  DE  PRODUTOS",2025,162250.0,0.0,12
Aldeias Altas,OUTRAS APLICAÇÕES,2014,613000.0,0.0,8
Aldeias Altas,OUTRAS APLICAÇÕES,2015,1241100.0,0.0,13
Aldeias Altas,OUTRAS APLICAÇÕES,2016,285500.0,0.0,5
Aldeias Altas,OUTRAS APLICAÇÕS DE INVESTIMENTO AGRÍCOLA,2015,5400.0,0.0,1
Aldeias Altas,OUTRAS APLICAÇÕS DE INVESTIMENTO AGRÍCOLA,2016,700.0,0.0,1
Aldeias Altas,OUTRAS APLICAÇÕS DE INVESTIMENTO AGRÍCOLA,2017,8757.0,0.0,2
Aldeias Altas,OUTRAS MÁQUINAS,2017,6182.51,0.0,1
Aldeias Altas,OUTROS ANIMAIS,2013,4750.0,0.0,2
Aldeias Altas,OUTROS MELHORAMENTOS,2013,77458.83,0.0,10
Aldeias Altas,OUTROS MELHORAMENTOS,2015,6676.0,0.0,2
Aldeias Altas,OUTROS MELHORAMENTOS,2016,141300.0,0.0,7
Aldeias Altas,OUTROS MELHORAMENTOS,2017,49100.0,0.0,3
Aldeias Altas,OVINOS,2015,11560.0,0.0,1
Aldeias Altas,OVINOS,2016,25000.0,0.0,3
Aldeias Altas,OVINOS,2017,77250.0,0.0,7
Aldeias Altas,OVINOS,2022,118486.66,3.41,1
Aldeias Altas,PASTAGEM,2013,112865.0,0.0,6
Aldeias Altas,PASTAGEM,2015,75150.0,81.0,2
Aldeias Altas,PASTAGEM,2016,42060.0,33.0,2
Aldeias Altas,PASTAGEM,2017,47500.0,34.7,5
Aldeias Altas,PASTAGEM,2018,29920.0,20.0,4
Aldeias Altas,PASTAGEM,2019,3083277.67,1016.0,3
Aldeias Altas,PASTAGEM,2021,328078.5,167.01,6
Aldeias Altas,PASTAGEM,2022,318130.0,200.51999999999998,4
Aldeias Altas,PASTAGEM,2023,222800.0,106.33999999999999,6
Aldeias Altas,PASTAGEM,2024,474263.0,221.96,8
Aldeias Altas,PASTAGEM,2025,599050.0,259.52,6
Aldeias Altas,"PERFURAÇÃO POÇO, CACIMBA/CISTERNA",2023,29450.0,0.0,4
Aldeias Altas,"PERFURAÇÃO POÇO, CACIMBA/CISTERNA",2024,17400.0,0.0,4
Aldeias Altas,"PERFURAÇÃO POÇO, CACIMBA/CISTERNA",2025,67500.0,0.0,8
Aldeias Altas,PESCADO,2025,3000.0,0.0,1
Aldeias Altas,PIMENTA,2017,7000.0,13.0,2
Aldeias Altas,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2013,874.75,0.0,3
Aldeias Altas,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2014,1148.2,0.0,1
Aldeias Altas,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2015,2200.0,0.0,1
Aldeias Altas,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2016,1531.2,0.0,1
Aldeias Altas,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2017,1822.4,0.0,1
Aldeias Altas,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2018,1268.4,0.0,1
Aldeias Altas,PRESTAÇÃO DE SERVIÇOS NO MEIO RURAL,2019,14210.0,0.0,2
Aldeias Altas,PROTEÇÃO DO SOLO,2013,262000.0,0.0,6
Aldeias Altas,PROTEÇÃO DO SOLO,2014,141000.0,0.0,4
Aldeias Altas,"REFORMAS  DE  MÁQUINAS, APARELHOS, EQUIPAMENTOS  E VEÍCULOS, COMPRA DE PECAS E ACESSRIOS",2013,15050.0,0.0,3
Aldeias Altas,"REFORMAS  DE  MÁQUINAS, APARELHOS, EQUIPAMENTOS  E VEÍCULOS, COMPRA DE PECAS E ACESSRIOS",2023,10000.0,0.0,1
Aldeias Altas,RESIDÊNCIAS RURAIS,2016,23400.0,0.0,3
Aldeias Altas,RESIDÊNCIAS RURAIS,2017,5000.0,0.0,1
Aldeias Altas,RESIDÊNCIAS RURAIS,2023,132500.0,0.0,7
Aldeias Altas,RESIDÊNCIAS RURAIS,2024,305700.0,0.0,16
Aldeias Altas,RESIDÊNCIAS RURAIS,2025,545500.0,0.0,12
Aldeias Altas,"SISTEMAS DE CAPTAÇÃO, RETENÇÃO E APROVEITAMENTO DE ÁGUA",2013,2000.0,0.0,1
Aldeias Altas,"SISTEMAS DE CAPTAÇÃO, RETENÇÃO E APROVEITAMENTO DE ÁGUA",2017,960.0,0.0,1
Aldeias Altas,"SISTEMAS DE CAPTAÇÃO, RETENÇÃO E APROVEITAMENTO DE ÁGUA",2023,40250.0,0.0,5
Aldeias Altas,"SISTEMAS DE CAPTAÇÃO, RETENÇÃO E APROVEITAMENTO DE ÁGUA",2024,83690.0,6.02,13
Aldeias Altas,"SISTEMAS DE CAPTAÇÃO, RETENÇÃO E APROVEITAMENTO DE ÁGUA",2025,1000.0,0.0,1
Aldeias Altas,SUÍNOS,2013,2190.0,0.0,1
Aldeias Altas,SUÍNOS,2016,124000.0,0.0,5
Aldeias Altas,SUÍNOS,2017,449650.0,0.0,12
Aldeias Altas,SUÍNOS,2018,345500.0,0.0,12
Aldeias Altas,SUÍNOS,2019,148300.0,0.0,8
Aldeias Altas,SUÍNOS,2020,45800.0,0.0,2
Aldeias Altas,SUÍNOS,2021,1700.0,0.0,1
Aldeias Altas,TANQUES ESCAVADOS,2025,183000.0,0.0,8
Aldeias Altas,"TENDA, GALPÃO, TÚNEL PLÁSTICO (ABRANGE LONAS, FILMES, LONGARINAS, ESTACAS E MAT. SUSTENTAÇÃO)",2019,31700.0,17.0,3
Aldeias Altas,"TENDA, GALPÃO, TÚNEL PLÁSTICO (ABRANGE LONAS, FILMES, LONGARINAS, ESTACAS E MAT. SUSTENTAÇÃO)",2020,26700.0,13.0,3
Aldeias Altas,"TENDA, GALPÃO, TÚNEL PLÁSTICO (ABRANGE LONAS, FILMES, LONGARINAS, ESTACAS E MAT. SUSTENTAÇÃO)",2021,5000.0,3.0,1
Aldeias Altas,"TENDA, GALPÃO, TÚNEL PLÁSTICO (ABRANGE LONAS, FILMES, LONGARINAS, ESTACAS E MAT. SUSTENTAÇÃO)",2022,3500.0,1.0,1
Aldeias Altas,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2017,108200.0,0.0,8
Aldeias Altas,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2018,115100.0,0.0,12
Aldeias Altas,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2019,358935.0,0.0,4
Aldeias Altas,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2020,1311695.3,0.0,6
Aldeias Altas,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2021,793030.75,0.0,7
Aldeias Altas,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2022,392760.0,0.0,14
Aldeias Altas,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2023,1027130.0,792.4700000000001,18
Aldeias Altas,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2024,2293290.0,78.23,26
Aldeias Altas,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2025,2067875.0,257.56,27
Aldeias Altas,TRATOR,2015,126000.0,0.0,1
Aldeias Altas,TRATOR,2017,239998.0,0.0,1
Aldeias Altas,TRATOR,2019,955500.0,0.0,2
Aldeias Altas,TRATOR,2022,630000.0,0.0,1
Aldeias Altas,TRATOR,2023,2034000.0,0.0,2
Aldeias Altas,TRATOR,2024,2431200.0,0.0,3
Aldeias Altas,TURISMO E LAZER RURAL,2016,8000.0,0.0,1
Aldeias Altas,TURISMO E LAZER RURAL,2017,4000.0,0.0,1
Aldeias Altas,TURISMO E LAZER RURAL,2020,5000.0,0.0,1
Aldeias Altas,TURISMO E LAZER RURAL,2024,2500.0,0.0,1
Altamira Do Maranhão,ABERTURA DE GLEBAS RURAIS,2025,14000.0,5.0,1
Altamira Do Maranhão,"ADUBAÇÃO ORGÂNICA/MINERAL, CALAGEM, SUBSTRATOS INERTES(PEDRA, AREIA, VERMICULITA, SILTE, ARGILA ETC)",2025,3650.0,0.0,5
Altamira Do Maranhão,AERADOR,2025,2300.0,0.0,1
Altamira Do Maranhão,AGROINDÚSTRIA,2015,519.99,0.0,1
Altamira Do Maranhão,"AQUISIÇÃO DE AQUECEDORES, GERADORES, INCINERADORES, COMPRESSORES, VENTILADORES E APAR. DE AR CONDIC.",2025,4000.0,0.0,1
Altamira Do Maranhão,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2024,37446.0,0.0,17
Altamira Do Maranhão,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2025,118010.0,0.0,13
Altamira Do Maranhão,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2024,2700.0,0.0,4
Altamira Do Maranhão,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2025,17360.0,0.0,11
Altamira Do Maranhão,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2025,36190.0,0.0,5
Altamira Do Maranhão,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2024,11716.75,0.0,2
Altamira Do Maranhão,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2014,31990.0,0.0,4
Altamira Do Maranhão,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2016,1600.0,0.0,1
Altamira Do Maranhão,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2017,1100.0,0.0,1
Altamira Do Maranhão,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2018,1840.0,0.0,1
